Date,Volume_SPY,VIX,fear_and_greed
2024-12-16,43695200,14.6899995803833,56.057142857142864
2024-12-17,55773500,15.869999885559082,51.4
2024-12-18,108248700,27.6200008392334,33.12857142857143
2024-12-19,85919500,24.09000015258789,19.51428571428572
2024-12-20,125716700,18.360000610351562,27.600000000000005
2024-12-23,57635800,16.780000686645508,30.142857142857142
2024-12-24,33160100,14.270000457763672,34.51428571428571
2024-12-26,41219100,14.729999542236328,34.17142857142857
2024-12-27,64969300,15.949999809265137,33.82857142857143
2024-12-30,56578800,17.399999618530273,28.6
2024-12-31,57052700,17.350000381469727,26.314285714285717
